product_id,date,revenue,units_sold,weather_condition,weather_temp,customer_flow,discount_percentage,sales_uid
Muffin,2025-06-06,203.0,58,Rainy,12.3,87,0,gen_7edd2861
Sandwich,2025-06-06,264.0,33,Rainy,12.3,49,0,gen_dcc03727
Juice,2025-06-06,296.0,74,Rainy,12.3,111,20,gen_e95ced6c
Tea,2025-06-06,204.0,51,Rainy,12.3,76,0,gen_55444ad5
Cake,2025-06-06,156.0,26,Rainy,12.3,39,0,gen_23642891
Salad,2025-06-06,207.0,23,Rainy,12.3,34,0,gen_bb1b791d
Wrap,2025-06-06,232.5,31,Rainy,12.3,46,0,gen_4a36c542
Coffee Beans,2025-06-07,1080.0,72,Cloudy,15.8,108,0,gen_f82276da
Milk,2025-06-07,390.0,130,Cloudy,15.8,195,0,gen_3b150df4
Croissant,2025-06-07,499.5,111,Cloudy,15.8,166,0,gen_06ddd163
Muffin,2025-06-07,287.0,82,Cloudy,15.8,123,0,gen_380b9c6e
Sandwich,2025-06-07,424.0,53,Cloudy,15.8,79,0,gen_e92bfd71
Juice,2025-06-07,490.0,98,Cloudy,15.8,147,0,gen_825cb928
Tea,2025-06-07,292.0,73,Cloudy,15.8,109,0,gen_5cd3c3fd
Cake,2025-06-07,216.0,36,Cloudy,15.8,54,0,gen_d00328a4
Salad,2025-06-07,315.0,35,Cloudy,15.8,52,0,gen_48082c81
Wrap,2025-06-07,345.0,46,Cloudy,15.8,69,0,gen_51b1dd0c
Coffee Beans,2025-06-08,915.0,61,Cloudy,16.9,91,0,gen_2e16151e
Milk,2025-06-08,429.0,143,Cloudy,16.9,214,0,gen_ece9334d
Croissant,2025-06-08,454.5,101,Cloudy,16.9,151,0,gen_39f2bad2
Muffin,2025-06-08,276.5,79,Cloudy,16.9,118,0,gen_6f769287
Sandwich,2025-06-08,432.0,54,Cloudy,16.9,81,0,gen_6e8123f8
Juice,2025-06-08,425.0,85,Cloudy,16.9,127,0,gen_a56bcb4d
Tea,2025-06-08,336.0,84,Cloudy,16.9,126,0,gen_2cda4d78
Cake,2025-06-08,216.0,36,Cloudy,16.9,54,0,gen_94aa92ca
Salad,2025-06-08,279.0,31,Cloudy,16.9,46,0,gen_4f41326b
Wrap,2025-06-08,345.0,46,Cloudy,16.9,69,0,gen_72c56f1e
Coffee Beans,2025-06-09,780.0,52,Cloudy,13.9,78,0,gen_8a0424ea
Milk,2025-06-09,321.0,107,Cloudy,13.9,160,0,gen_d14a5dfa
Croissant,2025-06-09,409.5,130,Cloudy,13.9,195,30,gen_4d1dd3c9
Muffin,2025-06-09,224.0,64,Cloudy,13.9,96,0,gen_a3ad84f3
Sandwich,2025-06-09,312.0,39,Cloudy,13.9,58,0,gen_bc0829a3
Juice,2025-06-09,325.0,65,Cloudy,13.9,97,0,gen_4d3810be
Tea,2025-06-09,236.0,59,Cloudy,13.9,88,0,gen_6648e67d
Cake,2025-06-09,180.0,30,Cloudy,13.9,45,0,gen_b9a72e49
Salad,2025-06-09,207.0,23,Cloudy,13.9,34,0,gen_2236df64
Wrap,2025-06-09,262.5,35,Cloudy,13.9,52,0,gen_62784df2
Coffee Beans,2025-06-10,765.0,51,Cloudy,15.9,76,0,gen_152e0309
Milk,2025-06-10,291.0,97,Cloudy,15.9,145,0,gen_4d3677d9
Croissant,2025-06-10,373.5,83,Cloudy,15.9,124,0,gen_a392bd8b
Muffin,2025-06-10,210.0,60,Cloudy,15.9,90,0,gen_961f3b70
Sandwich,2025-06-10,328.0,41,Cloudy,15.9,61,0,gen_a0ddb6fb
Juice,2025-06-10,365.0,73,Cloudy,15.9,109,0,gen_6e3d2e20
Tea,2025-06-10,240.0,60,Cloudy,15.9,90,0,gen_a25388ca
Cake,2025-06-10,192.0,32,Cloudy,15.9,48,0,gen_84cf4fb7
Salad,2025-06-10,252.0,28,Cloudy,15.9,42,0,gen_b0d29e4f
Wrap,2025-06-10,277.5,37,Cloudy,15.9,55,0,gen_076ba1ee
Coffee Beans,2025-06-11,705.0,47,Cloudy,17.0,70,0,gen_df57da86
Milk,2025-06-11,315.0,105,Cloudy,17.0,157,0,gen_605b3daa
Croissant,2025-06-11,351.0,78,Cloudy,17.0,117,0,gen_6ede037b
Muffin,2025-06-11,206.5,59,Cloudy,17.0,88,0,gen_9f792565
Sandwich,2025-06-11,352.0,44,Cloudy,17.0,66,0,gen_42ca682e
Juice,2025-06-11,395.0,79,Cloudy,17.0,118,0,gen_fa85f381
Tea,2025-06-11,268.0,67,Cloudy,17.0,100,0,gen_c38ac49b
Cake,2025-06-11,204.0,34,Cloudy,17.0,51,0,gen_7708becd
Salad,2025-06-11,243.0,27,Cloudy,17.0,40,0,gen_5999fdc0
Wrap,2025-06-11,262.5,35,Cloudy,17.0,52,0,gen_c8ed4759
Coffee Beans,2025-06-12,795.0,53,Cloudy,15.3,79,0,gen_e4caf551
Milk,2025-06-12,324.0,108,Cloudy,15.3,162,0,gen_8ef2bbbf
Croissant,2025-06-12,364.5,81,Cloudy,15.3,121,0,gen_ef33aecd
Muffin,2025-06-12,196.0,56,Cloudy,15.3,84,0,gen_ff750a53
Sandwich,2025-06-12,320.0,40,Cloudy,15.3,60,0,gen_cc09e3da
Juice,2025-06-12,365.0,73,Cloudy,15.3,109,0,gen_87c80474
Tea,2025-06-12,228.0,57,Cloudy,15.3,85,0,gen_77341d24
Cake,2025-06-12,186.0,31,Cloudy,15.3,46,0,gen_ba09467e
Salad,2025-06-12,225.0,25,Cloudy,15.3,37,0,gen_f93d1ab3
Wrap,2025-06-12,270.0,36,Cloudy,15.3,54,0,gen_5776bc1f
Coffee Beans,2025-06-13,840.0,56,Cloudy,13.9,84,0,gen_124470a4
Milk,2025-06-13,339.0,113,Cloudy,13.9,169,0,gen_cdb90a9f
Croissant,2025-06-13,369.0,82,Cloudy,13.9,123,0,gen_21667e66
Muffin,2025-06-13,252.0,72,Cloudy,13.9,108,0,gen_13b721ef
Sandwich,2025-06-13,368.0,46,Cloudy,13.9,69,0,gen_2375b0ce
Juice,2025-06-13,400.0,80,Cloudy,13.9,120,0,gen_77266345
Tea,2025-06-13,284.0,71,Cloudy,13.9,106,0,gen_1cc2713c
Cake,2025-06-13,192.0,32,Cloudy,13.9,48,0,gen_aa1b69db
Salad,2025-06-13,261.0,29,Cloudy,13.9,43,0,gen_63392e1e
Wrap,2025-06-13,300.0,40,Cloudy,13.9,60,0,gen_57fac349
Coffee Beans,2025-06-14,960.0,64,Cloudy,14.2,96,0,gen_a9461f8e
Milk,2025-06-14,390.0,130,Cloudy,14.2,195,0,gen_a72340d8
Croissant,2025-06-14,526.5,117,Cloudy,14.2,175,0,gen_2c2c5281
Muffin,2025-06-14,273.0,78,Cloudy,14.2,117,0,gen_8dac93a6
Sandwich,2025-06-14,440.0,55,Cloudy,14.2,82,0,gen_7143fc3c
Juice,2025-06-14,520.0,104,Cloudy,14.2,156,0,gen_3ed6dbf7
Tea,2025-06-14,320.0,80,Cloudy,14.2,120,0,gen_92aa0192
Cake,2025-06-14,222.0,37,Cloudy,14.2,55,0,gen_ffdcce7f
Salad,2025-06-14,315.0,35,Cloudy,14.2,52,0,gen_83ff3999
Wrap,2025-06-14,375.0,50,Cloudy,14.2,75,0,gen_1aed15c0
Coffee Beans,2025-06-15,915.0,61,Sunny,17.2,91,0,gen_a15f63d1
Milk,2025-06-15,441.0,147,Sunny,17.2,220,0,gen_c6865453
Croissant,2025-06-15,472.5,105,Sunny,17.2,157,0,gen_61c96360
Muffin,2025-06-15,294.0,105,Sunny,17.2,157,20,gen_aae226bd
Sandwich,2025-06-15,424.0,53,Sunny,17.2,79,0,gen_7f1dd470
Juice,2025-06-15,570.0,114,Sunny,17.2,171,0,gen_77b01474
Tea,2025-06-15,316.0,79,Sunny,17.2,118,0,gen_634e09de
Cake,2025-06-15,234.0,39,Sunny,17.2,58,0,gen_b72715a7
Salad,2025-06-15,378.0,42,Sunny,17.2,63,0,gen_8ea92dbf
Wrap,2025-06-15,352.5,47,Sunny,17.2,70,0,gen_e9e57650
Coffee Beans,2025-06-16,795.0,53,Cloudy,13.5,79,0,gen_0ad13231
Milk,2025-06-16,324.0,108,Cloudy,13.5,162,0,gen_0e703735
Croissant,2025-06-16,415.8,132,Cloudy,13.5,198,30,gen_3367b54a
Muffin,2025-06-16,227.5,65,Cloudy,13.5,97,0,gen_c22b3d67
Sandwich,2025-06-16,328.0,41,Cloudy,13.5,61,0,gen_86518921
Juice,2025-06-16,350.0,70,Cloudy,13.5,105,0,gen_d94da0bb
Tea,2025-06-16,256.0,64,Cloudy,13.5,96,0,gen_4a417be7
Cake,2025-06-16,198.0,33,Cloudy,13.5,49,0,gen_d7c3243c
Salad,2025-06-16,234.0,26,Cloudy,13.5,39,0,gen_bc2b5ddf
Wrap,2025-06-16,255.0,34,Cloudy,13.5,51,0,gen_7e3b47de
Coffee Beans,2025-06-17,810.0,54,Sunny,16.2,81,0,gen_2da882a2
Milk,2025-06-17,324.0,108,Sunny,16.2,162,0,gen_6af6b050
Croissant,2025-06-17,400.05,127,Sunny,16.2,190,30,gen_4bec702d
Muffin,2025-06-17,199.5,57,Sunny,16.2,85,0,gen_f30fd2b9
Sandwich,2025-06-17,328.0,41,Sunny,16.2,61,0,gen_9612de08
Juice,2025-06-17,410.0,82,Sunny,16.2,123,0,gen_4e87ab5c
Tea,2025-06-17,276.0,69,Sunny,16.2,103,0,gen_e541c29d
Cake,2025-06-17,174.0,29,Sunny,16.2,43,0,gen_938e6e1e
Salad,2025-06-17,279.0,31,Sunny,16.2,46,0,gen_a5b184cb
Wrap,2025-06-17,277.5,37,Sunny,16.2,55,0,gen_77565d16
Coffee Beans,2025-06-18,825.0,55,Cloudy,15.0,82,0,gen_9480b362
Milk,2025-06-18,300.0,100,Cloudy,15.0,150,0,gen_88f42bd5
Croissant,2025-06-18,400.5,89,Cloudy,15.0,133,0,gen_85f6952b
Muffin,2025-06-18,238.0,68,Cloudy,15.0,102,0,gen_798e4e98
Sandwich,2025-06-18,368.0,46,Cloudy,15.0,69,0,gen_ea9d55c6
Juice,2025-06-18,385.0,77,Cloudy,15.0,115,0,gen_0fccdf00
Tea,2025-06-18,272.0,68,Cloudy,15.0,102,0,gen_92a807ba
Cake,2025-06-18,174.0,29,Cloudy,15.0,43,0,gen_93643019
Salad,2025-06-18,216.0,24,Cloudy,15.0,36,0,gen_9f0abf14
Wrap,2025-06-18,285.0,38,Cloudy,15.0,57,0,gen_2af01fc2
Coffee Beans,2025-06-19,750.0,50,Sunny,18.5,75,0,gen_85e802b5
Milk,2025-06-19,309.0,103,Sunny,18.5,154,0,gen_177cc96c
Croissant,2025-06-19,396.0,88,Sunny,18.5,132,0,gen_f0a434b8
Muffin,2025-06-19,234.5,67,Sunny,18.5,100,0,gen_3f374110
Sandwich,2025-06-19,312.0,39,Sunny,18.5,58,0,gen_03c6d560
Juice,2025-06-19,410.0,82,Sunny,18.5,123,0,gen_11878ec6
Tea,2025-06-19,252.0,63,Sunny,18.5,94,0,gen_9130f3f0
Cake,2025-06-19,204.0,34,Sunny,18.5,51,0,gen_12da922c
Salad,2025-06-19,261.0,29,Sunny,18.5,43,0,gen_f7472fd2
Wrap,2025-06-19,255.0,34,Sunny,18.5,51,0,gen_506bf509
Coffee Beans,2025-06-20,795.0,53,Cloudy,15.3,79,0,gen_af386834
Milk,2025-06-20,357.0,119,Cloudy,15.3,178,0,gen_c63d6ea4
Croissant,2025-06-20,463.5,103,Cloudy,15.3,154,0,gen_6613bb1d
Muffin,2025-06-20,234.5,67,Cloudy,15.3,100,0,gen_da0b035e
Sandwich,2025-06-20,344.0,43,Cloudy,15.3,64,0,gen_e2645ece
Juice,2025-06-20,395.0,79,Cloudy,15.3,118,0,gen_f360da05
Tea,2025-06-20,272.0,68,Cloudy,15.3,102,0,gen_233c0a4f
Cake,2025-06-20,216.0,36,Cloudy,15.3,54,0,gen_a15c6e61
Salad,2025-06-20,270.0,30,Cloudy,15.3,45,0,gen_ba002fea
Wrap,2025-06-20,292.5,39,Cloudy,15.3,58,0,gen_21301960
Coffee Beans,2025-06-21,1095.0,73,Cloudy,16.0,109,0,gen_8bc01533
Milk,2025-06-21,381.0,127,Cloudy,16.0,190,0,gen_a20b7c2b
Croissant,2025-06-21,535.5,119,Cloudy,16.0,178,0,gen_9126e0e4
Muffin,2025-06-21,318.5,91,Cloudy,16.0,136,0,gen_c4b1adfd
Sandwich,2025-06-21,480.0,60,Cloudy,16.0,90,0,gen_117147a6
Juice,2025-06-21,470.0,94,Cloudy,16.0,141,0,gen_56c3ee8b
Tea,2025-06-21,304.0,76,Cloudy,16.0,114,0,gen_bbde2379
Cake,2025-06-21,264.0,44,Cloudy,16.0,66,0,gen_858e3b88
Salad,2025-06-21,306.0,34,Cloudy,16.0,51,0,gen_25cd9f9b
Wrap,2025-06-21,360.0,48,Cloudy,16.0,72,0,gen_ab05ab1c
Coffee Beans,2025-06-22,825.0,55,Rainy,11.3,82,0,gen_856ea4ce
Milk,2025-06-22,333.0,111,Rainy,11.3,166,0,gen_cd2d4355
Croissant,2025-06-22,396.0,88,Rainy,11.3,132,0,gen_bc045eff
Muffin,2025-06-22,252.0,72,Rainy,11.3,108,0,gen_e5cc0e93
Sandwich,2025-06-22,336.0,42,Rainy,11.3,63,0,gen_8f2dacb9
Juice,2025-06-22,380.0,76,Rainy,11.3,114,0,gen_cb4ee413
Tea,2025-06-22,280.0,70,Rainy,11.3,105,0,gen_79b34689
Cake,2025-06-22,192.0,32,Rainy,11.3,48,0,gen_fc238603
Salad,2025-06-22,261.0,29,Rainy,11.3,43,0,gen_dd6f3ee4
Wrap,2025-06-22,285.0,38,Rainy,11.3,57,0,gen_e881c486
Coffee Beans,2025-06-23,630.0,42,Rainy,13.2,63,0,gen_7a79f9b6
Milk,2025-06-23,237.0,79,Rainy,13.2,118,0,gen_0abc38b5
Croissant,2025-06-23,324.0,72,Rainy,13.2,108,0,gen_ade75213
Muffin,2025-06-23,182.0,52,Rainy,13.2,78,0,gen_615f821b
Sandwich,2025-06-23,296.0,37,Rainy,13.2,55,0,gen_2922e551
Juice,2025-06-23,280.0,56,Rainy,13.2,84,0,gen_e2218ab4
Tea,2025-06-23,196.0,49,Rainy,13.2,73,0,gen_64c0d014
Cake,2025-06-23,156.0,26,Rainy,13.2,39,0,gen_286204a2
Salad,2025-06-23,171.0,19,Rainy,13.2,28,0,gen_c4bae8f8
Wrap,2025-06-23,217.5,29,Rainy,13.2,43,0,gen_f30183b5
Coffee Beans,2025-06-24,630.0,42,Rainy,13.2,63,0,gen_88051695
Milk,2025-06-24,237.0,79,Rainy,13.2,118,0,gen_fed5d85e
Croissant,2025-06-24,297.0,66,Rainy,13.2,99,0,gen_05d3111d
Muffin,2025-06-24,178.5,51,Rainy,13.2,76,0,gen_e3e76d95
Sandwich,2025-06-24,272.0,34,Rainy,13.2,51,0,gen_4d79d2a1
Juice,2025-06-24,288.0,64,Rainy,13.2,96,10,gen_d5533181
Tea,2025-06-24,220.0,55,Rainy,13.2,82,0,gen_215164a1
Cake,2025-06-24,150.0,25,Rainy,13.2,37,0,gen_6b1f0b89
Salad,2025-06-24,201.6,28,Rainy,13.2,42,20,gen_0c37ddd2
Wrap,2025-06-24,232.5,31,Rainy,13.2,46,0,gen_197c268b
Coffee Beans,2025-06-25,585.0,39,Rainy,11.2,58,0,gen_f2e153be
Milk,2025-06-25,246.0,82,Rainy,11.2,123,0,gen_9154091b
Croissant,2025-06-25,310.5,69,Rainy,11.2,103,0,gen_d19db859
Muffin,2025-06-25,182.0,52,Rainy,11.2,78,0,gen_ad15a3f2
Sandwich,2025-06-25,256.0,32,Rainy,11.2,48,0,gen_7829273a
Juice,2025-06-25,305.0,61,Rainy,11.2,91,0,gen_0affd9a3
Tea,2025-06-25,200.0,50,Rainy,11.2,75,0,gen_00038a0a
Cake,2025-06-25,150.0,25,Rainy,11.2,37,0,gen_8a2f9540
Salad,2025-06-25,171.0,19,Rainy,11.2,28,0,gen_98f9caec
Wrap,2025-06-25,240.0,32,Rainy,11.2,48,0,gen_dd4514c5
Coffee Beans,2025-06-26,870.0,58,Sunny,16.9,87,0,gen_0ed3ad52
Milk,2025-06-26,309.0,103,Sunny,16.9,154,0,gen_b3fecab3
Croissant,2025-06-26,418.5,93,Sunny,16.9,139,0,gen_11cda5ea
Muffin,2025-06-26,227.5,65,Sunny,16.9,97,0,gen_6a364ab9
Sandwich,2025-06-26,328.0,41,Sunny,16.9,61,0,gen_2bfb40a5
Juice,2025-06-26,450.0,90,Sunny,16.9,135,0,gen_e6d3df7d
Tea,2025-06-26,272.0,68,Sunny,16.9,102,0,gen_c7a38b7b
Cake,2025-06-26,198.0,33,Sunny,16.9,49,0,gen_e8a3bff9
Salad,2025-06-26,279.0,31,Sunny,16.9,46,0,gen_ead4f810
Wrap,2025-06-26,292.5,39,Sunny,16.9,58,0,gen_8cd193d0
Coffee Beans,2025-06-27,945.0,63,Sunny,17.3,94,0,gen_d25ecbe0
Milk,2025-06-27,378.0,126,Sunny,17.3,189,0,gen_2982cf1d
Croissant,2025-06-27,432.0,96,Sunny,17.3,144,0,gen_e692c987
Muffin,2025-06-27,276.5,79,Sunny,17.3,118,0,gen_daec5376
Sandwich,2025-06-27,344.0,43,Sunny,17.3,64,0,gen_2ebac024
Juice,2025-06-27,550.0,110,Sunny,17.3,165,0,gen_3256367f
Tea,2025-06-27,292.0,73,Sunny,17.3,109,0,gen_ff8fc1d2
Cake,2025-06-27,192.0,32,Sunny,17.3,48,0,gen_070fc240
Salad,2025-06-27,342.0,38,Sunny,17.3,57,0,gen_ba1c3565
Wrap,2025-06-27,330.0,44,Sunny,17.3,66,0,gen_da7f4aa2
Coffee Beans,2025-06-28,1035.0,69,Cloudy,13.1,103,0,gen_2f358a7f
Milk,2025-06-28,393.0,131,Cloudy,13.1,196,0,gen_c6bc9c4e
Croissant,2025-06-28,486.0,108,Cloudy,13.1,162,0,gen_cf667b25
Muffin,2025-06-28,297.5,85,Cloudy,13.1,127,0,gen_36e89373
Sandwich,2025-06-28,432.0,54,Cloudy,13.1,81,0,gen_40331758
Juice,2025-06-28,490.0,98,Cloudy,13.1,147,0,gen_bb00accc
Tea,2025-06-28,320.0,80,Cloudy,13.1,120,0,gen_857d6459
Cake,2025-06-28,252.0,42,Cloudy,13.1,63,0,gen_c6526e66
Salad,2025-06-28,306.0,34,Cloudy,13.1,51,0,gen_2d1a4d3b
Wrap,2025-06-28,390.0,52,Cloudy,13.1,78,0,gen_6c99b41d
Coffee Beans,2025-06-29,780.0,52,Rainy,12.7,78,0,gen_c0fb875d
Milk,2025-06-29,312.0,104,Rainy,12.7,156,0,gen_8cdfdeb0
Croissant,2025-06-29,387.0,86,Rainy,12.7,129,0,gen_575604ba
Muffin,2025-06-29,245.0,70,Rainy,12.7,105,0,gen_fb72aa42
Sandwich,2025-06-29,352.0,44,Rainy,12.7,66,0,gen_39e927ad
Juice,2025-06-29,365.0,73,Rainy,12.7,109,0,gen_300678b4
Tea,2025-06-29,288.0,72,Rainy,12.7,108,0,gen_beeb0426
Cake,2025-06-29,216.0,36,Rainy,12.7,54,0,gen_82284f59
Salad,2025-06-29,261.0,29,Rainy,12.7,43,0,gen_38c924c4
Wrap,2025-06-29,315.0,42,Rainy,12.7,63,0,gen_d25503f8
Coffee Beans,2025-06-30,888.0,74,Cloudy,14.7,111,20,gen_54a7bdba
Milk,2025-06-30,306.0,102,Cloudy,14.7,153,0,gen_b72eaa8f
Croissant,2025-06-30,396.0,88,Cloudy,14.7,132,0,gen_54589122
Muffin,2025-06-30,220.5,63,Cloudy,14.7,94,0,gen_698c33eb
Sandwich,2025-06-30,384.0,48,Cloudy,14.7,72,0,gen_98a82c42
Juice,2025-06-30,385.0,77,Cloudy,14.7,115,0,gen_6a94ca6e
Tea,2025-06-30,256.0,64,Cloudy,14.7,96,0,gen_7cd5b0b6
Cake,2025-06-30,198.0,33,Cloudy,14.7,49,0,gen_cb857426
Salad,2025-06-30,234.0,26,Cloudy,14.7,39,0,gen_e80e4b8b
Wrap,2025-06-30,270.0,36,Cloudy,14.7,54,0,gen_5c7e0d5e
Coffee Beans,2025-07-01,645.0,43,Rainy,12.8,64,0,gen_c03d8384
Milk,2025-07-01,258.0,86,Rainy,12.8,129,0,gen_b61d079a
Croissant,2025-07-01,333.0,74,Rainy,12.8,111,0,gen_7ad381ef
Muffin,2025-07-01,175.0,50,Rainy,12.8,75,0,gen_100a5d7e
Sandwich,2025-07-01,280.0,35,Rainy,12.8,52,0,gen_23ce7a9c
Juice,2025-07-01,330.0,66,Rainy,12.8,99,0,gen_094f7d7a
Tea,2025-07-01,200.0,50,Rainy,12.8,75,0,gen_5cd7e433
Cake,2025-07-01,162.0,27,Rainy,12.8,40,0,gen_5d1414e5
Salad,2025-07-01,198.0,22,Rainy,12.8,33,0,gen_e56472e7
Wrap,2025-07-01,232.5,31,Rainy,12.8,46,0,gen_1b4547bb
Coffee Beans,2025-07-02,825.0,55,Cloudy,14.9,82,0,gen_b362fbd5
Milk,2025-07-02,354.0,118,Cloudy,14.9,177,0,gen_e9da5eba
Croissant,2025-07-02,391.5,87,Cloudy,14.9,130,0,gen_7736f281
Muffin,2025-07-02,245.0,70,Cloudy,14.9,105,0,gen_ce164238
Sandwich,2025-07-02,384.0,48,Cloudy,14.9,72,0,gen_975412cb
Juice,2025-07-02,408.0,102,Cloudy,14.9,153,20,gen_7e47fa55
Tea,2025-07-02,280.0,70,Cloudy,14.9,105,0,gen_f301db8e
Cake,2025-07-02,192.0,32,Cloudy,14.9,48,0,gen_5ab1da5d
Salad,2025-07-02,252.0,28,Cloudy,14.9,42,0,gen_cd670f09
Wrap,2025-07-02,307.5,41,Cloudy,14.9,61,0,gen_fa18ef4f
Coffee Beans,2025-07-03,855.0,57,Sunny,18.4,85,0,gen_c7366a95
Milk,2025-07-03,321.0,107,Sunny,18.4,160,0,gen_649c4305
Croissant,2025-07-03,432.0,96,Sunny,18.4,144,0,gen_c3342718
Muffin,2025-07-03,217.0,62,Sunny,18.4,93,0,gen_53c39d2d
Sandwich,2025-07-03,368.0,46,Sunny,18.4,69,0,gen_b9129cc7
Juice,2025-07-03,425.0,85,Sunny,18.4,127,0,gen_08d9ef86
Tea,2025-07-03,276.0,69,Sunny,18.4,103,0,gen_7624a52c
Cake,2025-07-03,216.0,36,Sunny,18.4,54,0,gen_85d4d5b1
Salad,2025-07-03,315.0,35,Sunny,18.4,52,0,gen_f8601733
Wrap,2025-07-03,270.0,36,Sunny,18.4,54,0,gen_9fda9815
Coffee Beans,2025-07-04,705.0,47,Rainy,11.6,70,0,gen_495f7973
Milk,2025-07-04,324.0,108,Rainy,11.6,162,0,gen_daeefde3
Croissant,2025-07-04,378.0,84,Rainy,11.6,126,0,gen_3b91a2cd
Muffin,2025-07-04,220.5,63,Rainy,11.6,94,0,gen_2bb32d93
Sandwich,2025-07-04,312.0,39,Rainy,11.6,58,0,gen_0fb9db7e
Juice,2025-07-04,370.0,74,Rainy,11.6,111,0,gen_32a167d9
Tea,2025-07-04,232.0,58,Rainy,11.6,87,0,gen_86f0476e
Cake,2025-07-04,192.0,32,Rainy,11.6,48,0,gen_e4bd2169
Salad,2025-07-04,226.8,28,Rainy,11.6,42,10,gen_8b3e4244
Wrap,2025-07-04,247.5,33,Rainy,11.6,49,0,gen_5d50ca5e
Coffee Beans,2025-07-05,1200.0,80,Cloudy,14.0,120,0,gen_64642561
Milk,2025-07-05,486.0,162,Cloudy,14.0,243,0,gen_ba465563
Croissant,2025-07-05,504.0,112,Cloudy,14.0,168,0,gen_05dc1674
Muffin,2025-07-05,297.5,85,Cloudy,14.0,127,0,gen_9ba4aa0b
Sandwich,2025-07-05,448.0,56,Cloudy,14.0,84,0,gen_d2cc64a9
Juice,2025-07-05,475.0,95,Cloudy,14.0,142,0,gen_e835ad79
Tea,2025-07-05,328.0,82,Cloudy,14.0,123,0,gen_c3f3eee9
Cake,2025-07-05,276.0,46,Cloudy,14.0,69,0,gen_98c921bc
Salad,2025-07-05,306.0,34,Cloudy,14.0,51,0,gen_e07630e2
Wrap,2025-07-05,367.5,49,Cloudy,14.0,73,0,gen_71fbd5a2
Coffee Beans,2025-07-06,945.0,63,Rainy,13.3,94,0,gen_85502f64
Milk,2025-07-06,369.0,123,Rainy,13.3,184,0,gen_4d6ebcbc
Croissant,2025-07-06,400.5,89,Rainy,13.3,133,0,gen_e6d9c6aa
Muffin,2025-07-06,241.5,69,Rainy,13.3,103,0,gen_4d7709f7
Sandwich,2025-07-06,400.0,50,Rainy,13.3,75,0,gen_9a551e06
Juice,2025-07-06,420.0,84,Rainy,13.3,126,0,gen_ef5bfa07
Tea,2025-07-06,313.2,87,Rainy,13.3,130,10,gen_43c776c3
Cake,2025-07-06,221.4,41,Rainy,13.3,61,10,gen_7152f191
Salad,2025-07-06,243.0,27,Rainy,13.3,40,0,gen_7c050ffd
Wrap,2025-07-06,307.5,41,Rainy,13.3,61,0,gen_77f9b2cd
Coffee Beans,2025-07-07,930.0,62,Cloudy,13.7,93,0,gen_27b608cd
Milk,2025-07-07,375.0,125,Cloudy,13.7,187,0,gen_07e953dc
Croissant,2025-07-07,387.0,86,Cloudy,13.7,129,0,gen_68987d68
Muffin,2025-07-07,248.5,71,Cloudy,13.7,106,0,gen_5cf9ca71
Sandwich,2025-07-07,352.0,44,Cloudy,13.7,66,0,gen_c2477f8c
Juice,2025-07-07,410.0,82,Cloudy,13.7,123,0,gen_a9881a50
Tea,2025-07-07,268.0,67,Cloudy,13.7,100,0,gen_c3bae879
Cake,2025-07-07,180.0,30,Cloudy,13.7,45,0,gen_a6df2672
Salad,2025-07-07,234.0,26,Cloudy,13.7,39,0,gen_6fbe4026
Wrap,2025-07-07,277.5,37,Cloudy,13.7,55,0,gen_3413d2cb
Coffee Beans,2025-07-08,915.0,61,Sunny,16.9,91,0,gen_2d484180
Milk,2025-07-08,366.0,122,Sunny,16.9,183,0,gen_9470231a
Croissant,2025-07-08,373.5,83,Sunny,16.9,124,0,gen_b1cb8bc6
Muffin,2025-07-08,231.0,66,Sunny,16.9,99,0,gen_c17fabfa
Sandwich,2025-07-08,336.0,42,Sunny,16.9,63,0,gen_dd256c5f
Juice,2025-07-08,450.0,90,Sunny,16.9,135,0,gen_3f769738
Tea,2025-07-08,252.0,63,Sunny,16.9,94,0,gen_1158030c
Cake,2025-07-08,216.0,36,Sunny,16.9,54,0,gen_2cf2a639
Salad,2025-07-08,333.0,37,Sunny,16.9,55,0,gen_8906662d
Wrap,2025-07-08,270.0,36,Sunny,16.9,54,0,gen_bde0886b
Coffee Beans,2025-07-09,900.0,60,Cloudy,14.4,90,0,gen_526a9062
Milk,2025-07-09,354.0,118,Cloudy,14.4,177,0,gen_30cf8117
Croissant,2025-07-09,418.5,93,Cloudy,14.4,139,0,gen_90f4538b
Muffin,2025-07-09,252.0,72,Cloudy,14.4,108,0,gen_43a0c947
Sandwich,2025-07-09,360.0,45,Cloudy,14.4,67,0,gen_e4e7c1bf
Juice,2025-07-09,415.0,83,Cloudy,14.4,124,0,gen_56bf5adf
Tea,2025-07-09,300.0,75,Cloudy,14.4,112,0,gen_a4e8f6eb
Cake,2025-07-09,216.0,36,Cloudy,14.4,54,0,gen_aafcf6a3
Salad,2025-07-09,234.0,26,Cloudy,14.4,39,0,gen_53272dde
Wrap,2025-07-09,322.5,43,Cloudy,14.4,64,0,gen_de09f343
Coffee Beans,2025-07-10,885.0,59,Cloudy,16.6,88,0,gen_9aa6327b
Milk,2025-07-10,363.0,121,Cloudy,16.6,181,0,gen_21f79399
Croissant,2025-07-10,405.0,90,Cloudy,16.6,135,0,gen_433fe473
